PersonSequence200
0.000810
0.000728
0.000738
0.000927
0.001577
0.001391
0.001161
0.001170
0.001084
0.000973
0.000953
0.000753
0.000765
0.000716
0.001508
0.000774
0.000771
0.000778
0.000879
0.000765
0.000760
0.000878
0.000444
0.000635
0.000636
0.000868
0.000564
0.000652
0.000709
0.000569
0.000577
0.000613
0.000512
0.000558
0.000551
0.000653
0.001785
0.000699
0.000695
0.000915
0.002237
0.000685
0.000842
0.000774
0.000695
0.000758
0.000731
0.000628
0.000665
0.000618
0.001323
0.000837
0.000680
0.000606
0.000540
0.000606
0.001570
0.000720
0.000603
0.000570
0.000571
0.000504
0.000635
0.000753
0.000645
0.000684
0.002277
0.000835
0.000829
0.001173
0.000839
0.000825
0.000956
0.000778
0.001009
0.000796
0.000935
0.000655
0.000643
0.000673
0.000684
0.000709
0.000700
0.000691
0.000835
0.000659
0.000690
0.000742
0.000516
0.000724
0.000962
0.000579
0.000586
0.000702
0.000602
0.000523
0.000614
0.000585
0.000585
0.000535
